"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000280","BP","GO:0000280","nuclear division","12/1852","213/22026",0.951036080493656,1,0.848274532485059,"AML2/pEARLI4/SMR7/ATVAMP722/AML5/SMR8/SIM/ATSUN1/NA/LGO/SMR4/PEARLI",12
"GO:0022412","BP","GO:0022412","cellular process involved in reproduction in multicellular organism","3/1852","73/22026",0.951231425976452,1,0.848274532485059,"COPT1/ATGPAT1/DROP1",3
"GO:0042127","BP","GO:0042127","regulation of cell population proliferation","3/1852","73/22026",0.951231425976452,1,0.848274532485059,"DA1/GLV4/AtMYB36",3
"GO:0022904","BP","GO:0022904","respiratory electron transport chain","2/1852","55/22026",0.951908422132702,1,0.848274532485059,"ETFQO/NA",2
"GO:0032956","BP","GO:0032956","regulation of actin cytoskeleton organization","2/1852","55/22026",0.951908422132702,1,0.848274532485059,"ATFH8/AtPRF2",2
"GO:0001708","BP","GO:0001708","cell fate specification","1/1852","35/22026",0.953879375295651,1,0.848274532485059,"ATCTL1",1
"GO:0009851","BP","GO:0009851","auxin biosynthetic process","1/1852","35/22026",0.953879375295651,1,0.848274532485059,"AtNIT2",1
"GO:0010014","BP","GO:0010014","meristem initiation","1/1852","35/22026",0.953879375295651,1,0.848274532485059,"anac021",1
"GO:0032881","BP","GO:0032881","regulation of polysaccharide metabolic process","1/1852","35/22026",0.953879375295651,1,0.848274532485059,"QQS",1
"GO:0033866","BP","GO:0033866","nucleoside bisphosphate biosynthetic process","1/1852","35/22026",0.953879375295651,1,0.848274532485059,"ACLA-3",1
"GO:0034030","BP","GO:0034030","ribonucleoside bisphosphate biosynthetic process","1/1852","35/22026",0.953879375295651,1,0.848274532485059,"ACLA-3",1
"GO:0034033","BP","GO:0034033","purine nucleoside bisphosphate biosynthetic process","1/1852","35/22026",0.953879375295651,1,0.848274532485059,"ACLA-3",1
"GO:0045595","BP","GO:0045595","regulation of cell differentiation","3/1852","74/22026",0.954283524116043,1,0.848274532485059,"ATCDPK2/ATWRKY13/AtMYB36",3
"GO:0032970","BP","GO:0032970","regulation of actin filament-based process","2/1852","56/22026",0.955291723340937,1,0.848274532485059,"ATFH8/AtPRF2",2
"GO:0071322","BP","GO:0071322","cellular response to carbohydrate stimulus","2/1852","56/22026",0.955291723340937,1,0.848274532485059,"ABA3/ATPCAP1",2
"GO:0080092","BP","GO:0080092","regulation of pollen tube growth","1/1852","36/22026",0.957763482291807,1,0.848274532485059,"ATCDPK2",1
"GO:0018193","BP","GO:0018193","peptidyl-amino acid modification","25/1852","401/22026",0.957771007925033,1,0.848274532485059,"CPK31/NA/NA/ckl3/ATCDPK2/CPK9/ATPCAP1/NA/ATCPK32/NA/PAT4/CKL13/P4H5/NA/MCC1/NA/NA/ckl7/ATCDPK3/NA/ROC7/UBC9/AT-P4H-1/ATCDPK1/VIN3",25
"GO:0044089","BP","GO:0044089","positive regulation of cellular component biogenesis","2/1852","57/22026",0.958446465871945,1,0.848274532485059,"ATEXO70E2/ATFH8",2
"GO:0071900","BP","GO:0071900","regulation of protein serine/threonine kinase activity","3/1852","76/22026",0.959858948231012,1,0.848274532485059,"ICK1/SIM/DSPTP1E",3
"GO:0090626","BP","GO:0090626","plant epidermis morphogenesis","4/1852","94/22026",0.961291086922299,1,0.848274532485059,"AtMYB88/ATMYA2/AtRLCK/GDPDL3",4
"GO:0048506","BP","GO:0048506","regulation of timing of meristematic phase transition","1/1852","37/22026",0.961320646038763,1,0.848274532485059,"A/N-InvC",1
"GO:0048510","BP","GO:0048510","regulation of timing of transition from vegetative to reproductive phase","1/1852","37/22026",0.961320646038763,1,0.848274532485059,"A/N-InvC",1
"GO:0051205","BP","GO:0051205","protein insertion into membrane","1/1852","37/22026",0.961320646038763,1,0.848274532485059,"PAP2",1
"GO:0045944","BP","GO:0045944","positive regulation of transcription by RNA polymerase II","11/1852","204/22026",0.961396653160919,1,0.848274532485059,"pEARLI4/AGL100/PI/KELP/NA/BZIP28/NA/NA/PEARLI/SPT6/AGL94",11
"GO:0022411","BP","GO:0022411","cellular component disassembly","5/1852","112/22026",0.96393396015774,1,0.848274532485059,"ADF2/ADPG2/ATPCAP1/AUXILIN-LIKE1/AtCDC48B",5
"GO:0000079","BP","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","2/1852","59/22026",0.964127415450959,1,0.848274532485059,"ICK1/SIM",2
"GO:0006475","BP","GO:0006475","internal protein amino acid acetylation","2/1852","59/22026",0.964127415450959,1,0.848274532485059,"NA/MCC1",2
"GO:0006611","BP","GO:0006611","protein export from nucleus","2/1852","59/22026",0.964127415450959,1,0.848274532485059,"ATSK21/eIF6B",2
"GO:0016573","BP","GO:0016573","histone acetylation","2/1852","59/22026",0.964127415450959,1,0.848274532485059,"NA/MCC1",2
"GO:0018393","BP","GO:0018393","internal peptidyl-lysine acetylation","2/1852","59/22026",0.964127415450959,1,0.848274532485059,"NA/MCC1",2
"GO:0018394","BP","GO:0018394","peptidyl-lysine acetylation","2/1852","59/22026",0.964127415450959,1,0.848274532485059,"NA/MCC1",2
"GO:0042752","BP","GO:0042752","regulation of circadian rhythm","2/1852","59/22026",0.964127415450959,1,0.848274532485059,"LNK2/COR28",2
"GO:1904029","BP","GO:1904029","regulation of cyclin-dependent protein kinase activity","2/1852","59/22026",0.964127415450959,1,0.848274532485059,"ICK1/SIM",2
"GO:0000288","BP","GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","1/1852","38/22026",0.964578373244921,1,0.848274532485059,"AtPAT1H2",1
"GO:0000723","BP","GO:0000723","telomere maintenance","1/1852","38/22026",0.964578373244921,1,0.848274532485059,"ATBP-1",1
"GO:0006754","BP","GO:0006754","ATP biosynthetic process","1/1852","38/22026",0.964578373244921,1,0.848274532485059,"ORF25",1
"GO:0015985","BP","GO:0015985","energy coupled proton transport, down electrochemical gradient","1/1852","38/22026",0.964578373244921,1,0.848274532485059,"ORF25",1
"GO:0015986","BP","GO:0015986","ATP synthesis coupled proton transport","1/1852","38/22026",0.964578373244921,1,0.848274532485059,"ORF25",1
"GO:0031334","BP","GO:0031334","positive regulation of protein-containing complex assembly","1/1852","38/22026",0.964578373244921,1,0.848274532485059,"ATFH8",1
"GO:0032200","BP","GO:0032200","telomere organization","1/1852","38/22026",0.964578373244921,1,0.848274532485059,"ATBP-1",1
"GO:0045143","BP","GO:0045143","homologous chromosome segregation","1/1852","38/22026",0.964578373244921,1,0.848274532485059,"ATSUN1",1
"GO:0055086","BP","GO:0055086","nucleobase-containing small molecule metabolic process","23/1852","379/22026",0.964862757071808,1,0.848274532485059,"AT-RSH2/CTPS1/UCK3/AtHMGR1/ACLA-3/UGE3/ALDH6B2/AtDJ1A/LKR/NA/DIN9/AGK2/GSDA/ATXDH1/AXS2/NA/ORF25/NA/UKL5/HSR8/ATNUDX25/AtTK1a/CYT1",23
"GO:0010073","BP","GO:0010073","meristem maintenance","7/1852","145/22026",0.965237231584233,1,0.848274532485059,"BIB/RGFR3/ATHO1/LPR2/RGI4/AGL68/ZPR3",7
"GO:0051726","BP","GO:0051726","regulation of cell cycle","14/1852","251/22026",0.965442633033127,1,0.848274532485059,"AML2/pEARLI4/ICK1/DA1/SMR7/AML5/RHF2A/SMR8/SIM/AtMYB88/ALY1/LGO/SMR4/PEARLI",14
"GO:0051174","BP","GO:0051174","regulation of phosphorus metabolic process","8/1852","161/22026",0.965758733061456,1,0.848274532485059,"INH3/ICK1/PYL7/NA/NA/SIM/ATPAP26/DSPTP1E",8
"GO:0007006","BP","GO:0007006","mitochondrial membrane organization","1/1852","39/22026",0.967561857543193,1,0.848274532485059,"PAP2",1
"GO:0009756","BP","GO:0009756","carbohydrate mediated signaling","1/1852","39/22026",0.967561857543193,1,0.848274532485059,"ABA3",1
"GO:0010182","BP","GO:0010182","sugar mediated signaling pathway","1/1852","39/22026",0.967561857543193,1,0.848274532485059,"ABA3",1
"GO:0042775","BP","GO:0042775","mitochondrial ATP synthesis coupled electron transport","1/1852","39/22026",0.967561857543193,1,0.848274532485059,"NA",1
"GO:0006261","BP","GO:0006261","DNA-dependent DNA replication","7/1852","148/22026",0.970146248274329,1,0.848274532485059,"DA1/SMR7/SMR8/SIM/AtMYB88/LGO/SMR4",7
"GO:0010769","BP","GO:0010769","regulation of cell morphogenesis involved in differentiation","1/1852","40/22026",0.970294173904225,1,0.848274532485059,"ATCDPK2",1
"GO:0015706","BP","GO:0015706","nitrate transport","1/1852","40/22026",0.970294173904225,1,0.848274532485059,"CEPR2",1
"GO:0045047","BP","GO:0045047","protein targeting to ER","1/1852","40/22026",0.970294173904225,1,0.848274532485059,"NA",1
"GO:0060284","BP","GO:0060284","regulation of cell development","1/1852","40/22026",0.970294173904225,1,0.848274532485059,"ATCDPK2",1
"GO:0072599","BP","GO:0072599","establishment of protein localization to endoplasmic reticulum","1/1852","40/22026",0.970294173904225,1,0.848274532485059,"NA",1
"GO:0007389","BP","GO:0007389","pattern specification process","11/1852","212/22026",0.972708765324344,1,0.848274532485059,"CHMP1A/GAZ/PI/VIK/AtMYB88/ATWRKY2/ATGATL1/CHMP1B/ZPR3/GABA-T/IAA20",11
"GO:0006661","BP","GO:0006661","phosphatidylinositol biosynthetic process","1/1852","41/22026",0.972796456717351,1,0.848274532485059,"ATPIS",1
"GO:0019252","BP","GO:0019252","starch biosynthetic process","1/1852","41/22026",0.972796456717351,1,0.848274532485059,"QQS",1
"GO:0048285","BP","GO:0048285","organelle fission","14/1852","257/22026",0.972810679975598,1,0.848274532485059,"AML2/pEARLI4/SMR7/ATVAMP722/AML5/SMR8/PEX11E/SIM/ELM1/ATSUN1/NA/LGO/SMR4/PEARLI",14
"GO:0043094","BP","GO:0043094","cellular metabolic compound salvage","3/1852","82/22026",0.972990582312806,1,0.848274532485059,"GLYK/UCK3/UKL5",3
"GO:0000070","BP","GO:0000070","mitotic sister chromatid segregation","2/1852","63/22026",0.973331248455804,1,0.848274532485059,"pEARLI4/PEARLI",2
"GO:0034728","BP","GO:0034728","nucleosome organization","2/1852","63/22026",0.973331248455804,1,0.848274532485059,"NA/SPT6",2
"GO:1990542","BP","GO:1990542","mitochondrial transmembrane transport","2/1852","63/22026",0.973331248455804,1,0.848274532485059,"cMCU/NA",2
"GO:0006260","BP","GO:0006260","DNA replication","8/1852","167/22026",0.974461865399492,1,0.848274532485059,"ICK1/DA1/SMR7/SMR8/SIM/AtMYB88/LGO/SMR4",8
"GO:0007276","BP","GO:0007276","gamete generation","3/1852","83/22026",0.97473743986448,1,0.848274532485059,"COPT1/ATGPAT1/DROP1",3
"GO:1903311","BP","GO:1903311","regulation of mRNA metabolic process","3/1852","83/22026",0.97473743986448,1,0.848274532485059,"APUM5/ECT8/SPT6",3
"GO:0009309","BP","GO:0009309","amine biosynthetic process","1/1852","42/22026",0.97508806291064,1,0.848274532485059,"ATNAS3",1
"GO:0010109","BP","GO:0010109","regulation of photosynthesis","1/1852","42/22026",0.97508806291064,1,0.848274532485059,"AtBBX21",1
"GO:0042401","BP","GO:0042401","cellular biogenic amine biosynthetic process","1/1852","42/22026",0.97508806291064,1,0.848274532485059,"ATNAS3",1
"GO:0015995","BP","GO:0015995","chlorophyll biosynthetic process","2/1852","64/22026",0.975248375857387,1,0.848274532485059,"ATPUB44/CIP7",2
"GO:0015931","BP","GO:0015931","nucleobase-containing compound transport","5/1852","119/22026",0.975798446911223,1,0.848274532485059,"ATUTR1/AtPNC2/eIF6B/AAC3/ATUTR3",5
"GO:0090305","BP","GO:0090305","nucleic acid phosphodiester bond hydrolysis","3/1852","84/22026",0.976376598401722,1,0.848274532485059,"BFN1/CAN/AtBFN2",3
"GO:0006891","BP","GO:0006891","intra-Golgi vesicle-mediated transport","1/1852","43/22026",0.977186721366312,1,0.848274532485059,"ATVTI12",1
"GO:0010089","BP","GO:0010089","xylem development","1/1852","43/22026",0.977186721366312,1,0.848274532485059,"PRX52",1
"GO:0033108","BP","GO:0033108","mitochondrial respiratory chain complex assembly","1/1852","43/22026",0.977186721366312,1,0.848274532485059,"NA",1
"GO:0060249","BP","GO:0060249","anatomical structure homeostasis","1/1852","43/22026",0.977186721366312,1,0.848274532485059,"ATBP-1",1
"GO:0045333","BP","GO:0045333","cellular respiration","6/1852","138/22026",0.978618951105767,1,0.848274532485059,"ETFQO/NA/c-NAD-MDH1/NA/ATRBOHC/ACO2",6
"GO:0010090","BP","GO:0010090","trichome morphogenesis","2/1852","66/22026",0.978690658251173,1,0.848274532485059,"ATMYA2/AtRLCK",2
"GO:0072594","BP","GO:0072594","establishment of protein localization to organelle","15/1852","279/22026",0.97967443443613,1,0.848274532485059,"pEARLI4/AtNBR1/ABA3/BP80-3;1/VPS37-1/NA/ATVTI12/IMPA-4/NA/(AT)SRC2/ATCHX17/NA/PEARLI/PAP2/AtTic20-IV",15
"GO:0031056","BP","GO:0031056","regulation of histone modification","1/1852","45/22026",0.980868780034508,1,0.848274532485059,"VIN3",1
"GO:0031503","BP","GO:0031503","protein-containing complex localization","2/1852","68/22026",0.981666928861812,1,0.848274532485059,"VETH1/eIF6B",2
"GO:0000470","BP","GO:0000470","maturation of LSU-rRNA","1/1852","46/22026",0.982480673004622,1,0.848274532485059,"eIF6B",1
"GO:0006334","BP","GO:0006334","nucleosome assembly","1/1852","46/22026",0.982480673004622,1,0.848274532485059,"NA",1
"GO:0009205","BP","GO:0009205","purine ribonucleoside triphosphate metabolic process","1/1852","46/22026",0.982480673004622,1,0.848274532485059,"ORF25",1
"GO:0009206","BP","GO:0009206","purine ribonucleoside triphosphate biosynthetic process","1/1852","46/22026",0.982480673004622,1,0.848274532485059,"ORF25",1
"GO:0006402","BP","GO:0006402","mRNA catabolic process","4/1852","107/22026",0.982601319183873,1,0.848274532485059,"APUM5/ECT8/AtPAT1H2/NA",4
"GO:0006473","BP","GO:0006473","protein acetylation","2/1852","69/22026",0.982999584714978,1,0.848274532485059,"NA/MCC1",2
"GO:0051168","BP","GO:0051168","nuclear export","2/1852","69/22026",0.982999584714978,1,0.848274532485059,"ATSK21/eIF6B",2
"GO:0009145","BP","GO:0009145","purine nucleoside triphosphate biosynthetic process","1/1852","47/22026",0.983956823759647,1,0.848274532485059,"ORF25",1
"GO:0009853","BP","GO:0009853","photorespiration","1/1852","47/22026",0.983956823759647,1,0.848274532485059,"GLYK",1
"GO:0019220","BP","GO:0019220","regulation of phosphate metabolic process","7/1852","160/22026",0.98407464287234,1,0.848274532485059,"INH3/ICK1/PYL7/NA/NA/SIM/DSPTP1E",7
"GO:0042773","BP","GO:0042773","ATP synthesis coupled electron transport","1/1852","48/22026",0.985308657892098,1,0.848274532485059,"NA",1
"GO:2000008","BP","GO:2000008","regulation of protein localization to cell surface","1/1852","48/22026",0.985308657892098,1,0.848274532485059,"NA",1
"GO:0065002","BP","GO:0065002","intracellular protein transmembrane transport","3/1852","91/22026",0.985316334292347,1,0.848274532485059,"ABA3/NA/AtTic20-IV",3
"GO:0016579","BP","GO:0016579","protein deubiquitination","2/1852","71/22026",0.985388316749563,1,0.848274532485059,"NA/NA",2
"GO:0003002","BP","GO:0003002","regionalization","8/1852","179/22026",0.986103999021993,1,0.848274532485059,"GAZ/PI/VIK/AtMYB88/ATGATL1/ZPR3/GABA-T/IAA20",8
"GO:0045859","BP","GO:0045859","regulation of protein kinase activity","3/1852","93/22026",0.987204443858967,1,0.848274532485059,"ICK1/SIM/DSPTP1E",3
"GO:0071806","BP","GO:0071806","protein transmembrane transport","3/1852","93/22026",0.987204443858967,1,0.848274532485059,"ABA3/NA/AtTic20-IV",3
"GO:0090407","BP","GO:0090407","organophosphate biosynthetic process","18/1852","336/22026",0.987669936369304,1,0.848274532485059,"AtDOK1/ATPIS/CTPS1/UCK3/AtHMGR1/ACLA-3/GPT/ATIPK2A/NA/NA/ATGPAT1/ORF25/UKL5/AtGGPS8/AtPSS1/ATGPAT7/ATGPAT5/PDLZ2",18
"GO:0009144","BP","GO:0009144","purine nucleoside triphosphate metabolic process","1/1852","50/22026",0.98768035333546,1,0.848274532485059,"ORF25",1
"GO:0045165","BP","GO:0045165","cell fate commitment","3/1852","94/22026",0.988058730351385,1,0.848274532485059,"ATCTL1/CLE1/AtCLE6",3
"GO:1901137","BP","GO:1901137","carbohydrate derivative biosynthetic process","27/1852","468/22026",0.988154775668653,1,0.848274532485059,"AtDOK1/EDA5/CTPS1/UCK3/NA/ACLA-3/UGE3/GPT/FRA8/DIN9/GSL-OH/NA/ATECS1/NA/ESMD1/AXS2/ATXT1/NA/ORF25/UKL5/HSR8/PGSIP7/GCS/NA/CYT1/PDLZ2/DGD2",27
"GO:0009933","BP","GO:0009933","meristem structural organization","2/1852","74/22026",0.98837037350504,1,0.848274532485059,"AtMAX2/anac021",2
"GO:1901659","BP","GO:1901659","glycosyl compound biosynthetic process","2/1852","74/22026",0.98837037350504,1,0.848274532485059,"GSL-OH/ATECS1",2
"GO:0006305","BP","GO:0006305","DNA alkylation","1/1852","51/22026",0.988718576197797,1,0.848274532485059,"ORTH4",1
"GO:0006306","BP","GO:0006306","DNA methylation","1/1852","51/22026",0.988718576197797,1,0.848274532485059,"ORTH4",1
"GO:0006367","BP","GO:0006367","transcription initiation from RNA polymerase II promoter","1/1852","51/22026",0.988718576197797,1,0.848274532485059,"KELP",1
"GO:0010027","BP","GO:0010027","thylakoid membrane organization","1/1852","51/22026",0.988718576197797,1,0.848274532485059,"Plsp2B",1
"GO:0034394","BP","GO:0034394","protein localization to cell surface","1/1852","51/22026",0.988718576197797,1,0.848274532485059,"NA",1
"GO:0009260","BP","GO:0009260","ribonucleotide biosynthetic process","5/1852","132/22026",0.988790116252657,1,0.848274532485059,"CTPS1/UCK3/ACLA-3/ORF25/UKL5",5
"GO:0043549","BP","GO:0043549","regulation of kinase activity","3/1852","95/22026",0.98885800109582,1,0.848274532485059,"ICK1/SIM/DSPTP1E",3
"GO:0006417","BP","GO:0006417","regulation of translation","4/1852","115/22026",0.989555387850909,1,0.848274532485059,"APUM5/ATPK19/ECT8/ATHSP101",4
"GO:0006606","BP","GO:0006606","protein import into nucleus","1/1852","52/22026",0.989669347386952,1,0.848274532485059,"IMPA-4",1
"GO:1903046","BP","GO:1903046","meiotic cell cycle process","7/1852","168/22026",0.989690884357203,1,0.848274532485059,"AML2/AML5/AtMYB88/WIH2/ATSUN1/NA/AtPSS1",7
"GO:0006323","BP","GO:0006323","DNA packaging","3/1852","97/22026",0.990304779411924,1,0.848274532485059,"NA/pEARLI4/PEARLI",3
"GO:0051321","BP","GO:0051321","meiotic cell cycle","8/1852","186/22026",0.990378045942026,1,0.848274532485059,"AML2/AML5/AtMYB88/WIH2/ATSUN1/NA/MCC1/AtPSS1",8
"GO:0071166","BP","GO:0071166","ribonucleoprotein complex localization","1/1852","53/22026",0.990540029494869,1,0.848274532485059,"eIF6B",1
"GO:0071426","BP","GO:0071426","ribonucleoprotein complex export from nucleus","1/1852","53/22026",0.990540029494869,1,0.848274532485059,"eIF6B",1
"GO:0080154","BP","GO:0080154","regulation of fertilization","1/1852","53/22026",0.990540029494869,1,0.848274532485059,"SEIPIN2",1
"GO:0080155","BP","GO:0080155","regulation of double fertilization forming a zygote and endosperm","1/1852","53/22026",0.990540029494869,1,0.848274532485059,"SEIPIN2",1
"GO:0000956","BP","GO:0000956","nuclear-transcribed mRNA catabolic process","2/1852","77/22026",0.990755737282974,1,0.848274532485059,"AtPAT1H2/NA",2
"GO:0015980","BP","GO:0015980","energy derivation by oxidation of organic compounds","6/1852","153/22026",0.990855915408603,1,0.848274532485059,"ETFQO/NA/c-NAD-MDH1/NA/ATRBOHC/ACO2",6
"GO:1901987","BP","GO:1901987","regulation of cell cycle phase transition","1/1852","54/22026",0.991337365560745,1,0.848274532485059,"AtMYB88",1
"GO:0048507","BP","GO:0048507","meristem development","14/1852","284/22026",0.991402771560705,1,0.848274532485059,"BIB/A/N-InvC/ATHM3/RGFR3/ATHO1/LPR2/AtMAX2/anac021/FTIP3/RGI4/ATPXL1/MIK1/AGL68/ZPR3",14
"GO:0046390","BP","GO:0046390","ribose phosphate biosynthetic process","5/1852","137/22026",0.991736157688585,1,0.848274532485059,"CTPS1/UCK3/ACLA-3/ORF25/UKL5",5
"GO:0051170","BP","GO:0051170","import into nucleus","1/1852","55/22026",0.992067531179783,1,0.848274532485059,"IMPA-4",1
"GO:0007127","BP","GO:0007127","meiosis I","2/1852","79/22026",0.992072841644675,1,0.848274532485059,"ATSUN1/NA",2
