ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
262998_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G54280	ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein
262999_at	1	1.00	9.38e-14	-7.735775	4.44e-16	NAC020	NAC domain containing protein 20
263006_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G54240	winged-helix DNA-binding transcription factor family protein
263008_at	1	1.00	9.38e-14	-7.735775	4.44e-16	RPP27	resistance to Peronospora parasitica 27
263018_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G17610	pseudo
263021_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G23910	polyketide cyclase/dehydrase and lipid transport superfamily protein
263027_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G24010	hypothetical protein
263038_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G23270	hypothetical protein
263040_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G23300	MATE efflux family protein
263041_at	1	1.00	9.38e-14	-7.735775	4.44e-16	TAR1	tryptophan aminotransferase related 1
263043_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G23350	plant invertase/pectin methylesterase inhibitor domain-containing protein
263045_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G05370	hypothetical protein
263056_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G12720	pseudo
263057_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G09840	hypothetical protein
263058_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G07650	pseudo
263060_s_at	1	1.00	-1.88e-13	-7.735775	-8.88e-16	ArthMp080///AT2G07773	hypothetical protein///hypothetical protein
263070_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G17600	cysteine/histidine-rich C1 domain-containing protein
263071_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G17490	pseudo
263078_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G05350	hypothetical protein
263080_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G12610	pseudo
263087_s_at	1	1.00	9.38e-14	-7.735775	4.44e-16	PMT2///PMT1	polyol/monosaccharide transporter 2///polyol/monosaccharide transporter 1
263088_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G16160	pseudo
263089_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G16000	pseudo
263091_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G16200	coatomer gamma subunit appendage domain-containing protein
263092_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G16210	B3 domain-containing protein
263093_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G16010	pseudo
263095_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G16040	hAT dimerisation domain-containing protein / transposase-related protein
263102_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G05270	hypothetical protein
263103_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G05290	pseudo
263123_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G78500	pentacyclic triterpene synthase 6
263125_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G78470	hypothetical protein
263139_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G65110	ubiquitin carboxyl-terminal hydrolase-related protein
263141_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G65210	Galactose-binding protein
263148_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G53950	ubiquitin-like protein
263149_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G53970	hypothetical protein
263161_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G54020	GDSL esterase/lipase
263166_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G03050	putative clathrin assembly protein
263177_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G05540	hypothetical protein
263187_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G36130	pseudo
263188_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G36095	DNA binding protein
263189_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G36100	myosin heavy chain-like protein
263191_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G36120	pseudo
263197_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G53930	ubiquitin-like protein
263215_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G30710	FAD-binding and BBE domain-containing protein
263217_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G30740	FAD-binding and BBE domain-containing protein
263233_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G05577	hypothetical protein
263244_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G31480	hypothetical protein
263245_at	1	1.00	9.38e-14	-7.735775	4.44e-16	DOR	F-box protein DOR
263257_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G10520	DNA polymerase lambda subunit
263270_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G11490	pseudo
263271_s_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G11480	pseudo
263272_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G11650	pseudo
263273_x_at	1	1.00	9.38e-14	-7.735775	4.44e-16		
263279_x_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G14130	pseudo
263280_x_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G14140	pseudo
263292_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G10900	pseudo
263293_x_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G10880	pseudo
263294_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G10870	pseudo
263301_x_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G15200	pseudo
263302_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G15190	pseudo
263304_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G01920	ENTH/VHS/GAT family protein
263306_at	1	1.00	9.38e-14	-7.735775	4.44e-16	SCPL43	serine carboxypeptidase-like 43
263308_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G10380	pseudo
263309_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G10370	pseudo
263310_s_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT4G03970	pseudo
263311_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G10340	hypothetical protein
263312_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G10460	pseudo
263323_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G04300	putative leucine-rich repeat receptor-like serine/threonine-protein kinase
263324_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G04220	hypothetical protein
263329_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G15260	RING/U-box domain-containing protein
263335_x_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G04970	pseudo
263336_x_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G04980	pseudo
263337_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G04990	pseudo
263338_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G05000	pseudo
263339_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G05010	pseudo
263340_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G05020	pseudo
263341_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G05030	pseudo
263342_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G05080	pseudo
263353_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G22070	pentatricopeptide repeat-containing protein
263357_s_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G15150	pseudo
263358_x_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G15140	pseudo
263360_at	1	1.00	9.38e-14	-7.735775	4.44e-16	RGF8	hypothetical protein
263361_at	1	1.00	9.38e-14	-7.735775	4.44e-16	TET13	tetraspanin13
263362_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G03880	pentatricopeptide repeat-containing protein
263364_at	1	1.00	9.38e-14	-7.735775	4.44e-16	MEF21	mitochondrial editing factor 21
263367_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G20460	pseudo
263377_at	1	1.00	9.38e-14	-7.735775	4.44e-16	ABI4	ethylene-responsive transcription factor ABI4
263388_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G11690	pseudo
263392_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G10490	pseudo
263393_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G10500	pseudo
263394_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G10465	pseudo
263408_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G04060	glycosyl hydrolase family 35 protein
263416_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G17170	protein kinase-like protein
263418_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G17210	pentatricopeptide repeat-containing protein
263423_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G31700	hypothetical protein
263434_at	1	1.00	9.38e-14	-7.735775	4.44e-16	PRS	protein PRESSED FLOWER
263440_at	1	1.00	9.38e-14	-7.735775	4.44e-16	EXO70H5	exocyst subunit exo70 family protein H5
263444_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AGL46	protein agamous-like 46
263445_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G31590	hypothetical protein
263451_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G31690	triacylglycerol lipase
263453_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G22180	hydroxyproline-rich glycoprotein-like protein
263454_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G22160	putative cysteine proteinase
263455_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G22320	hypothetical protein
263458_at	1	1.00	9.38e-14	-7.735775	4.44e-16	RABH1d	RAB GTPase-like protein H1D
263462_at	1	1.00	9.38e-14	-7.735775	4.44e-16	ARI11	putative E3 ubiquitin-protein ligase ARI11
263464_at	1	1.00	9.38e-14	-7.735775	4.44e-16	ARI10	putative E3 ubiquitin-protein ligase ARI10
263468_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G31930	hypothetical protein
263469_at	1	1.00	9.38e-14	-7.735775	4.44e-16	CHX21	cation/H(+) antiporter 21
263479_x_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G04000	pseudo
263480_at	1	1.00	9.38e-14	-7.735775	4.44e-16	ZIP7	zinc transporter 7
263487_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G31850	hypothetical protein
263489_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G31830	Type II inositol-1,4,5-trisphosphate 5-phosphatase 14
263500_s_at	1	1.00	9.38e-14	-7.735775	4.44e-16	ArthMp092	hypothetical protein
263501_s_at	1	1.00	9.38e-14	-7.735775	4.44e-16	ArthMp090///AT2G07673	hypothetical protein///hypothetical protein
263503_s_at	1	1.00	9.38e-14	-7.735775	4.44e-16	ArthMp084///AT2G07676	hypothetical protein///hypothetical protein
263506_s_at	1	1.00	9.38e-14	-7.735775	4.44e-16	ArthMp070	hypothetical protein
263507_s_at	1	1.00	9.38e-14	-7.735775	4.44e-16	ArthMp069	hypothetical protein
263508_s_at	1	1.00	9.38e-14	-7.735775	4.44e-16	ArthMp068	hypothetical protein
263510_s_at	1	1.00	9.38e-14	-7.735775	4.44e-16	ccb256///AT2G07771///AT2G07681	cytochrome c biogenesis orf256///Cytochrome C assembly protein///cytochrome C assembly protein
263511_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G12420	pseudo
263512_at	1	1.00	9.38e-14	-7.735775	4.44e-16		
263522_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G24950	hypothetical protein
263523_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G24930	pseudo
263525_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AGL61	agamous-like MADS-box protein AGL61
263527_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G24810	pathogenesis-related thaumatin-like protein
263531_s_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT3G31900	ATP-dependent helicase family protein
263540_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G24780	hypothetical protein
263547_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G21680	putative F-box/kelch-repeat protein
263559_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G15380	pseudo
263561_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G15360	hypothetical protein
263562_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G15420	myosin heavy chain-related protein
263563_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G15410	pseudo
263568_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G27160	hypothetical protein
263571_at	1	1.00	9.09e-14	-7.735775	4.44e-16	AT2G17050	TIR-NBS-LRR class disease resistance protein
263572_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G17060	TIR-NBS-LRR class disease resistance protein
263577_at	1	1.00	9.38e-14	-7.735775	4.44e-16	SSP	probable inactive receptor-like kinase SSP
263581_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G17160	Interleukin-1 receptor-associated kinase 4 protein
263592_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G01840	pseudo
263604_s_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G16330	pseudo
263610_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G16230	O-glycosyl hydrolases family 17 protein
263615_at	1	1.00	9.38e-14	-7.735775	4.44e-16	MYB100	putative transcription factor MYB100
263620_at	1	1.00	0.00	-7.735775	0.00		
263625_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G04920	putative F-box only protein 9
263627_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G04675	hypothetical protein
263634_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G11940	pseudo
263641_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G04760	pseudo
263642_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G04750	actin binding calponin homology domain-containing protein
263644_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G04730	pseudo
263645_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G04720	pseudo
263646_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G04710	pseudo
263649_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G04380	1-aminocyclopropane-1-carboxylate oxidase-like protein 7
263670_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G04840	hypothetical protein
263671_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G04830	hypothetical protein
263672_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G04820	pseudo
263675_x_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G04770	pseudo
263682_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT5G49590	hypothetical protein
263683_at	1	1.00	9.38e-14	-7.735775	4.44e-16	FEZ	protein FEZ
263697_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G31080	F-box family protein
263698_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G31100	pseudo
263718_at	1	1.00	9.38e-14	-7.735775	4.44e-16	NF-YB7	nuclear transcription factor Y subunit B-7
263720_at	1	1.00	9.38e-14	-7.735775	4.44e-16	CHX15	cation/H(+) antiporter 15
263723_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G13500	hypothetical protein
263724_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G13510	hypothetical protein
263730_at	1	1.00	9.38e-14	-7.735775	4.44e-16	BGLU4	beta glucosidase 4
263733_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G60020	pseudo
263735_s_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AGL49///AGL50	protein agamous-like 49///protein agamous-like 50
263740_at	1	1.00	9.38e-14	-7.735775	4.44e-16	RALFL14	protein ralf-like 14
263741_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G20620	hypothetical protein
263748_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G21480	Malectin/receptor-like protein kinase
263753_at	1	1.00	9.38e-14	-7.735775	4.44e-16	LEA	dehydrin LEA
263768_x_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G06330	pseudo
263769_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G06390	pseudo
263771_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G06260	pseudo
263781_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G46360	hypothetical protein
263784_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G46375	hypothetical protein
263789_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G24560	GDSL esterase/lipase
263792_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G24660	pseudo
263794_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G24620	S-locus glycoprotein-like protein
263803_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G40440	BTB/POZ domain-containing protein
263812_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G09960	pseudo
263813_s_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G10000	pseudo
263814_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G10010	pseudo
263816_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G10050	pseudo
263817_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G10070	pseudo
263818_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G10090	pseudo
263819_x_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G10140	pseudo
263853_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G04440	MutT/nudix-like protein
263855_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G04420	RNase H domain-containing protein
263857_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G04380	hypothetical protein
263858_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G04370	hypothetical protein
263860_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G04330	pseudo
263861_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G04560	probable lipid-A-disaccharide synthase
263879_at	1	1.00	-9.38e-14	-7.735775	-4.44e-16	AT2G22030	F-box/kelch-repeat protein
263888_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G37000	transcription factor TCP11
263894_at	1	1.00	9.38e-14	-7.735775	4.44e-16	CYP96A5	cytochrome P450, family 96, subfamily A, polypeptide 5
263895_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G21920	putative B3 domain-containing protein
263896_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G21930	F-box associated ubiquitination effector family protein
263910_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G36550	hypothetical protein
263916_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G36440	hypothetical protein
263933_s_at	1	1.00	9.38e-14	-7.735775	4.44e-16	NHL22///AT2G35970	protein NDR1/HIN1-like 22///late embryogenesis abundant hydroxyproline-rich glycoprotein
263934_at	1	1.00	9.38e-14	-7.735775	4.44e-16	EDA12	protein EMBRYO SAC DEVELOPMENT ARREST 12
263940_at	1	1.00	9.38e-14	-7.735775	4.44e-16	CPK25	calcium-dependent protein kinase 25
263944_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G36040	pseudo
263950_at	1	1.00	9.38e-14	-7.735775	4.44e-16	HVA22J	HVA22-like protein j
263965_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G12870	pseudo
263967_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G12990	pseudo
263974_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G42720	F-box/LRR-repeat protein
263982_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G42860	hypothetical protein
263988_at	1	1.00	9.38e-14	-7.735775	4.44e-16	SHP2	agamous-like MADS-box protein AGL5
263992_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G12920	pseudo
263993_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G12910	pseudo
263994_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G12900	Basic-leucine zipper (bZIP) transcription factor family protein
263997_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G22520	hypothetical protein
264009_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G21110	dirigent protein 24
264030_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G03770	cytosolic sulfotransferase 13
264033_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G03580	F-box-related family protein
264035_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G03630	hypothetical protein
264046_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G22440	hypothetical protein
264050_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G22350	pseudo
264058_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G03565///AT2G03560	hypothetical protein///F-box only protein 7
264067_x_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G28010	aspartyl protease-like protein
264072_at	1	1.00	9.38e-14	-7.735775	4.44e-16		
264073_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G10840	pseudo
264075_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G10850	pseudo
264079_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G28490	cupin domain-containing protein
264088_at	1	1.00	9.38e-14	-7.735775	4.44e-16	emb1381	protein embryo defective 1381
264090_at	1	1.00	9.38e-14	-7.735775	4.44e-16	CYP79C1	cytochrome P450, family 79, subfamily C, polypeptide 1
264104_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G13750	pseudo
264109_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G13720	putative DNA topoisomerase
264110_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G13730	pseudo
264117_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT2G31210	transcription factor bHLH91
264127_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AGC1.7	AGC kinase 1.7
264132_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G79100	putative arginine/serine-rich protein
264136_at	1	1.00	9.38e-14	-7.735775	4.44e-16	SRF5	STRUBBELIG-receptor family 5
264139_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G78940	adenine nucleotide alpha hydrolases-domain containing protein kinase
264163_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G65450	dual transcription unit and alternative splicing protein GLAUCE
264182_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AGL23	protein agamous-like 23
264187_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G54860	Glycoprotein membrane precursor GPI-anchored
264196_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G22670	Protease-associated (PA) RING/U-box zinc finger family protein
264202_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G22810	ethylene-responsive transcription factor ERF019
264215_at	1	1.00	9.38e-14	-7.735775	4.44e-16	CYP96A3	cytochrome P450, family 96, subfamily A, polypeptide 3
264216_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G60180	pseudo
264230_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G67460	Minichromosome maintenance (MCM2/3/5) family protein
264231_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G67450	putative F-box protein
264234_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G54720	early-responsive to dehydration-related protein
264237_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G54700	hypothetical protein
264241_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G54840	alpha-crystallin domain of heat shock protein-containing protein
264245_at	1	1.00	9.38e-14	-7.735775	4.44e-16	GolS7	galactinol synthase 7
264269_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G60240	No Apical Meristem domain-containing protein
264274_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G60320	Toll-Interleukin-Resistance domain-containing protein
264278_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G60130	Mannose-binding lectin superfamily protein
264281_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G61830	pseudo
264295_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G78740	RNI-like superfamily protein
264297_at	1	1.00	9.38e-14	-7.735775	4.44e-16	TBL42	trichome birefringence-like 42
264311_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G70400	hypothetical protein
264323_at	1	1.00	9.38e-14	-7.735775	4.44e-16	YUC9	flavin-containing monooxygenase YUCCA9
264325_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G04150	C2 calcium/lipid-binding plant phosphoribosyltransferase family protein
264333_at	1	1.00	9.38e-14	-7.735775	4.44e-16	TLP4	tubby like protein 4
264369_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G70430	protein kinase
264387_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G11990	O-fucosyltransferase family protein
264395_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G12070	Rho GDP-dissociation inhibitor
264401_at	1	1.00	9.38e-14	-7.735775	4.44e-16	BAN	anthocyanidin reductase
264411_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G43240	pseudo
264412_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G43260	hAT transposon superfamily protein
264420_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G43320	hypothetical protein
264430_at	1	1.00	9.38e-14	-7.735775	4.44e-16	TPS14	terpene synthase 14
264431_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G61700	DNA-directed RNA polymerase subunit 10-like protein
264432_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G61710	cysteine/histidine-rich C1 domain-containing protein
264451_s_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G10260	pseudo
264461_s_at	1	1.00	9.38e-14	-7.735775	4.44e-16	AT1G10190///AT4G15050	hypothetical protein///hypothetical protein
264470_at	1	1.00	9.38e-14	-7.735775	4.44e-16	CYP735A2	cytokinin hydroxylase
