ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
263336_x_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G04980	pseudo
263337_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G04990	pseudo
263338_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G05000	pseudo
263339_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G05010	pseudo
263340_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G05020	pseudo
263341_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G05030	pseudo
263342_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G05080	pseudo
263346_at	1	1.00	7.69e-14	-7.29982	4.44e-16		
263353_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G22070	pentatricopeptide repeat-containing protein
263354_at	1	1.00	0.00	-7.29982	0.00	AT2G22060	hypothetical protein
263357_s_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G15150	pseudo
263360_at	1	1.00	7.69e-14	-7.29982	4.44e-16	RGF8	hypothetical protein
263361_at	1	1.00	7.69e-14	-7.29982	4.44e-16	TET13	tetraspanin13
263362_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G03880	pentatricopeptide repeat-containing protein
263364_at	1	1.00	7.69e-14	-7.29982	4.44e-16	MEF21	mitochondrial editing factor 21
263367_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G20460	pseudo
263377_at	1	1.00	7.69e-14	-7.29982	4.44e-16	ABI4	ethylene-responsive transcription factor ABI4
263388_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G11690	pseudo
263389_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G11680	pseudo
263392_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G10490	pseudo
263393_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G10500	pseudo
263408_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G04060	glycosyl hydrolase family 35 protein
263416_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G17170	protein kinase-like protein
263423_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G31700	hypothetical protein
263434_at	1	1.00	7.69e-14	-7.29982	4.44e-16	PRS	protein PRESSED FLOWER
263440_at	1	1.00	7.69e-14	-7.29982	4.44e-16	EXO70H5	exocyst subunit exo70 family protein H5
263444_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AGL46	protein agamous-like 46
263451_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G31690	triacylglycerol lipase
263453_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G22180	hydroxyproline-rich glycoprotein-like protein
263454_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G22160	putative cysteine proteinase
263458_at	1	1.00	7.69e-14	-7.29982	4.44e-16	RABH1d	RAB GTPase-like protein H1D
263462_at	1	1.00	7.69e-14	-7.29982	4.44e-16	ARI11	putative E3 ubiquitin-protein ligase ARI11
263464_at	1	1.00	7.69e-14	-7.29982	4.44e-16	ARI10	putative E3 ubiquitin-protein ligase ARI10
263468_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G31930	hypothetical protein
263469_at	1	1.00	7.69e-14	-7.29982	4.44e-16	CHX21	cation/H(+) antiporter 21
263479_x_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G04000	pseudo
263487_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G31850	hypothetical protein
263489_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G31830	Type II inositol-1,4,5-trisphosphate 5-phosphatase 14
263500_s_at	1	1.00	7.69e-14	-7.29982	4.44e-16	ArthMp092	hypothetical protein
263501_s_at	1	1.00	7.69e-14	-7.29982	4.44e-16	ArthMp090///AT2G07673	hypothetical protein///hypothetical protein
263503_s_at	1	1.00	7.69e-14	-7.29982	4.44e-16	ArthMp084///AT2G07676	hypothetical protein///hypothetical protein
263506_s_at	1	1.00	7.69e-14	-7.29982	4.44e-16	ArthMp070	hypothetical protein
263508_s_at	1	1.00	7.69e-14	-7.29982	4.44e-16	ArthMp068	hypothetical protein
263510_s_at	1	1.00	7.69e-14	-7.29982	4.44e-16	ccb256///AT2G07771///AT2G07681	cytochrome c biogenesis orf256///Cytochrome C assembly protein///cytochrome C assembly protein
263511_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G12420	pseudo
263514_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G31860	pseudo
263518_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G21655	hypothetical protein
263522_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G24950	hypothetical protein
263523_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G24930	pseudo
263525_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AGL61	agamous-like MADS-box protein AGL61
263527_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G24810	pathogenesis-related thaumatin-like protein
263530_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G25030	pseudo
263531_s_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT3G31900	ATP-dependent helicase family protein
263540_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G24780	hypothetical protein
263543_at	1	1.00	7.69e-14	-7.29982	4.44e-16	PE11	pectinesterase 11
263547_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G21680	putative F-box/kelch-repeat protein
263559_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G15380	pseudo
263561_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G15360	hypothetical protein
263562_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G15420	myosin heavy chain-related protein
263568_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G27160	hypothetical protein
263577_at	1	1.00	7.69e-14	-7.29982	4.44e-16	SSP	probable inactive receptor-like kinase SSP
263587_at	1	1.00	7.69e-14	-7.29982	4.44e-16	VAMP712	vesicle-associated membrane protein 712
263592_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G01840	pseudo
263604_s_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G16330	pseudo
263610_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G16230	O-glycosyl hydrolases family 17 protein
263611_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G16450	putative F-box protein
263617_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G04670	pseudo
263627_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G04675	hypothetical protein
263634_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G11940	pseudo
263635_at	1	1.00	-7.51e-14	-7.29982	-4.44e-16		
263641_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G04760	pseudo
263642_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G04750	actin binding calponin homology domain-containing protein
263644_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G04730	pseudo
263645_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G04720	pseudo
263670_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G04840	hypothetical protein
263671_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G04830	hypothetical protein
263672_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G04820	pseudo
263675_x_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G04770	pseudo
263682_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT5G49590	hypothetical protein
263694_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G31210	pseudo
263697_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G31080	F-box family protein
263698_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G31100	pseudo
263713_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G20595	hypothetical protein
263718_at	1	1.00	7.69e-14	-7.29982	4.44e-16	NF-YB7	nuclear transcription factor Y subunit B-7
263720_at	1	1.00	7.69e-14	-7.29982	4.44e-16	CHX15	cation/H(+) antiporter 15
263723_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G13500	hypothetical protein
263730_at	1	1.00	7.69e-14	-7.29982	4.44e-16	BGLU4	beta glucosidase 4
263733_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G60020	pseudo
263740_at	1	1.00	7.69e-14	-7.29982	4.44e-16	RALFL14	protein ralf-like 14
263741_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G20620	hypothetical protein
263748_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G21480	Malectin/receptor-like protein kinase
263753_at	1	1.00	7.69e-14	-7.29982	4.44e-16	LEA	dehydrin LEA
263768_x_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G06330	pseudo
263769_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G06390	pseudo
263770_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G06410	pseudo
263781_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G46360	hypothetical protein
263784_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G46375	hypothetical protein
263789_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G24560	GDSL esterase/lipase
263792_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G24660	pseudo
263794_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G24620	S-locus glycoprotein-like protein
263803_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G40440	BTB/POZ domain-containing protein
263812_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G09960	pseudo
263813_s_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G10000	pseudo
263814_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G10010	pseudo
263816_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G10050	pseudo
263818_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G10090	pseudo
263819_x_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G10140	pseudo
263829_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G40435	hypothetical protein
263832_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G40310	pectin lyase-like superfamily protein
263855_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G04420	RNase H domain-containing protein
263857_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G04380	hypothetical protein
263858_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G04370	hypothetical protein
263860_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G04330	pseudo
263861_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G04560	probable lipid-A-disaccharide synthase
263869_at	1	1.00	7.69e-14	-7.29982	4.44e-16	PROPEP6	elicitor peptide 6
263877_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G21780	hypothetical protein
263879_at	1	1.00	-7.69e-14	-7.29982	-4.44e-16	AT2G22030	F-box/kelch-repeat protein
263884_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G36920	hypothetical protein
263885_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G36940	hypothetical protein
263888_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G37000	transcription factor TCP11
263894_at	1	1.00	7.69e-14	-7.29982	4.44e-16	CYP96A5	cytochrome P450, family 96, subfamily A, polypeptide 5
263895_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G21920	putative B3 domain-containing protein
263910_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G36550	hypothetical protein
263927_s_at	1	1.00	1.54e-13	-7.29982	8.88e-16	CAD3///CAD2	cinnamyl alcohol dehydrogenase-like protein 3///cinnamyl alcohol dehydrogenase 2
263933_s_at	1	1.00	7.69e-14	-7.29982	4.44e-16	NHL22///AT2G35970	protein NDR1/HIN1-like 22///late embryogenesis abundant hydroxyproline-rich glycoprotein
263934_at	1	1.00	7.69e-14	-7.29982	4.44e-16	EDA12	protein EMBRYO SAC DEVELOPMENT ARREST 12
263940_at	1	1.00	7.69e-14	-7.29982	4.44e-16	CPK25	calcium-dependent protein kinase 25
263944_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G36040	pseudo
263950_at	1	1.00	7.69e-14	-7.29982	4.44e-16	HVA22J	HVA22-like protein j
263965_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G12870	pseudo
263966_s_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G13000	pseudo
263967_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G12990	pseudo
263988_at	1	1.00	7.69e-14	-7.29982	4.44e-16	SHP2	agamous-like MADS-box protein AGL5
263992_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G12920	pseudo
263993_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G12910	pseudo
263994_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G12900	Basic-leucine zipper (bZIP) transcription factor family protein
263997_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G22520	hypothetical protein
264033_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G03580	F-box-related family protein
264035_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G03630	hypothetical protein
264046_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G22440	hypothetical protein
264051_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G22340	hypothetical protein
264058_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G03565///AT2G03560	hypothetical protein///F-box only protein 7
264066_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AGO5	argonaute 5
264067_x_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G28010	aspartyl protease-like protein
264068_at	1	1.00	0.00	-7.29982	0.00	BLH8	BEL1-like homeodomain 8
264072_at	1	1.00	7.69e-14	-7.29982	4.44e-16		
264073_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G10840	pseudo
264074_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G10780	pseudo
264075_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G10850	pseudo
264079_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G28490	cupin domain-containing protein
264090_at	1	1.00	7.69e-14	-7.29982	4.44e-16	CYP79C1	cytochrome P450, family 79, subfamily C, polypeptide 1
264104_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G13750	pseudo
264105_x_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G13760	hypothetical protein
264110_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G13730	pseudo
264112_at	1	1.00	-7.69e-14	-7.29982	-4.44e-16	CALS5	callose synthase 5
264117_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G31210	transcription factor bHLH91
264127_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AGC1.7	AGC kinase 1.7
264129_at	1	1.00	1.54e-13	-7.29982	8.88e-16	AT1G79170	hypothetical protein
264132_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G79100	putative arginine/serine-rich protein
264136_at	1	1.00	7.69e-14	-7.29982	4.44e-16	SRF5	STRUBBELIG-receptor family 5
264139_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G78940	adenine nucleotide alpha hydrolases-domain containing protein kinase
264163_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G65450	dual transcription unit and alternative splicing protein GLAUCE
264174_s_at	1	1.00	7.69e-14	-7.29982	4.44e-16	NAC004	NAC domain-containing protein 4
264182_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AGL23	protein agamous-like 23
264187_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G54860	Glycoprotein membrane precursor GPI-anchored
264196_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G22670	Protease-associated (PA) RING/U-box zinc finger family protein
264208_at	1	1.00	7.69e-14	-7.29982	4.44e-16	PAB3	polyadenylate-binding protein 3
264214_s_at	1	1.00	7.69e-14	-7.29982	4.44e-16	PHE1///AGL38	MADS-box transcription factor PHERES 1///MADS-box transcription factor PHERES 2
264215_at	1	1.00	7.69e-14	-7.29982	4.44e-16	CYP96A3	cytochrome P450, family 96, subfamily A, polypeptide 3
264216_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G60180	pseudo
264231_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G67450	putative F-box protein
264234_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G54720	early-responsive to dehydration-related protein
264237_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G54700	hypothetical protein
264245_at	1	1.00	7.69e-14	-7.29982	4.44e-16	GolS7	galactinol synthase 7
264269_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G60240	No Apical Meristem domain-containing protein
264272_at	1	1.00	7.69e-14	-7.29982	4.44e-16	NAC023	NAC domain containing protein 23
264281_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G61830	pseudo
264295_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G78740	RNI-like superfamily protein
264297_at	1	1.00	7.69e-14	-7.29982	4.44e-16	TBL42	trichome birefringence-like 42
264311_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G70400	hypothetical protein
264320_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G04090	hypothetical protein
264325_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G04150	C2 calcium/lipid-binding plant phosphoribosyltransferase family protein
264333_at	1	1.00	7.69e-14	-7.29982	4.44e-16	TLP4	tubby like protein 4
264369_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G70430	protein kinase
264370_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G12100	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
264387_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G11990	O-fucosyltransferase family protein
264395_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G12070	Rho GDP-dissociation inhibitor
264401_at	1	1.00	7.69e-14	-7.29982	4.44e-16	BAN	anthocyanidin reductase
264411_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G43240	pseudo
264412_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G43260	hAT transposon superfamily protein
264426_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G61760	late embryogenesis abundant hydroxyproline-rich glycoprotein
264431_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G61700	DNA-directed RNA polymerase subunit 10-like protein
264432_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G61710	cysteine/histidine-rich C1 domain-containing protein
264451_s_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G10260	pseudo
264461_s_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G10190///AT4G15050	hypothetical protein///hypothetical protein
264470_at	1	1.00	7.69e-14	-7.29982	4.44e-16	CYP735A2	cytokinin hydroxylase
264496_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G27285	pseudo
264499_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G30795	glycine-rich protein
264502_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G09400	putative 12-oxophytodienoate reductase-like protein 1
264505_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G09380	nodulin MtN21-like transporter family protein
264520_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AAP8	amino acid permease 8
264530_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G30780	FAD-binding Berberine family protein
264531_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G30790	F-box domain-containing protein
264536_at	1	1.00	7.69e-14	-7.29982	4.44e-16	PRA1.G1	prenylated RAB acceptor 1.G1
264538_at	1	1.00	7.69e-14	-7.29982	4.44e-16	WRKY10	putative WRKY transcription factor 10
264541_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G55660	FBD, F-box and leucine rich repeat domain-containing protein
264544_s_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G55800///AT1G55790	hypothetical protein///hypothetical protein
264555_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G09360	plant invertase/pectin methylesterase inhibitor superfamily protein
264558_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G09600	probable serine/threonine-protein kinase
264559_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G09610	hypothetical protein
264564_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G05290	CCT motif-containing protein
264571_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G05330	hypothetical protein
264578_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G05370	Sec14p-like phosphatidylinositol transfer family protein
264596_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G04625	RnaseH domain-containing protein
264603_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G04670	hypothetical protein
264614_s_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AO4///AT1G02590	aldehyde oxidase 4///aldehyde oxidase/xanthine dehydrogenase, molybdopterin binding protein
264632_at	1	1.00	7.69e-14	-7.29982	4.44e-16	DegP4	DegP protease 4
264681_s_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G65550///AT5G25420	xanthine/uracil permease family protein///xanthine/uracil/vitamin C permease
264688_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G09890	rhamnogalacturonate lyase-like protein
264691_s_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT4G03530	pseudo
264714_at	1	1.00	-7.69e-14	-7.29982	-4.44e-16	AT1G69990	putative LRR receptor-like serine/threonine-protein kinase
264719_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G70110	putative L-type lectin-domain containing receptor kinase V.1
264733_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G62170	putative non-inhibitory serpin-Z5
264734_at	1	1.00	7.69e-14	-7.29982	4.44e-16	SLAH1	S-type anion channel SLAH1
264743_at	1	1.00	7.69e-14	-7.29982	4.44e-16		
264785_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G17910	pseudo
264786_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G17920	nucleic acid binding / zinc ion binding protein
264791_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G17845	Rossmann-fold NAD(P)-binding domain-containing protein
264812_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT2G17860	pathogenesis-related thaumatin-like protein
264823_at	1	1.00	7.69e-14	-7.29982	4.44e-16	BSU1	serine/threonine-protein phosphatase BSU1
264825_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G03720	cysteine proteinases superfamily protein
264827_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G03390	HXXXD-type acyl-transferase-like protein
264830_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G03710	cystatin/monellin-related protein
264853_at	1	1.00	0.00	-7.29982	0.00	GLR2	glutamate receptor
264863_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G24110	peroxidase 6
264888_at	1	1.00	0.00	-7.29982	0.00	AT1G23070	hypothetical protein
264896_at	1	1.00	7.69e-14	-7.29982	4.44e-16	GH9B6	glycosyl hydrolase 9B6
264917_at	1	1.00	7.69e-14	-7.29982	4.44e-16	DRP4C	dynamin related protein 4C
264918_at	1	1.00	7.69e-14	-7.29982	4.44e-16	DRP4A	dynamin related protein 4A
264919_at	1	1.00	7.69e-14	-7.29982	4.44e-16	DRP4B	pseudo
264937_at	1	1.00	7.69e-14	-7.29982	4.44e-16	SCPL32	serine carboxypeptidase-like 32
264950_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G77100	peroxidase 13
264964_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G60460	hypothetical protein
264973_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G27040	probable peptide/nitrate transporter
264981_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G27160	valyl-tRNA synthetase / valine--tRNA ligase-like protein
264993_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G67290	glyoxal oxidase-related protein
264994_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G67270	zinc-finger domain of monoamine-oxidase A repressor R1 protein
264995_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G67240	pseudo
264997_at	1	1.00	7.69e-14	-7.29982	4.44e-16	HAC2	histone acetyltransferase HAC2
265004_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G26990	pseudo
265007_s_at	1	1.00	7.69e-14	-7.29982	4.44e-16	RALFL9///RALFL8	protein RALF-like 9///protein RALF-like 8
265015_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G24640	pseudo
265016_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G24420	HXXXD-type acyl-transferase-like protein
265017_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G24390	hypothetical protein
265020_at	1	1.00	0.00	-7.29982	0.00	CYP86C1	cytochrome P450, family 86, subfamily C, polypeptide 1
265047_at	1	1.00	7.69e-14	-7.29982	4.44e-16	IQD27	IQ-domain 27 protein
265052_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G51990	O-methyltransferase family protein
265054_x_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G52010	pseudo
265055_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G52020	pseudo
265064_at	1	1.00	7.69e-14	-7.29982	4.44e-16	ENT7	equilibrative nucleoside transporter 7
265068_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G55550	kinesin motor protein-related
265080_at	1	1.00	7.69e-14	-7.29982	4.44e-16	sks12	protein SKU5 similar 12
265094_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G03890	12S seed storage protein CRD
265095_at	1	1.00	7.69e-14	-7.29982	4.44e-16	CRU2	cruciferin 2
265099_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G03990	long-chain-alcohol oxidase FAO1
265110_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G62490	mitochondrial transcription termination factor family protein
265112_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G62530	hypothetical protein
265115_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G62450	Immunoglobulin E-set superfamily protein
265125_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G55410	pseudo
265133_s_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G51250///AT1G51240	plant self-incompatibility protein S1 family///plant self-incompatibility protein S1
265134_at	1	1.00	7.69e-14	-7.29982	4.44e-16	LPAT3	1-acyl-sn-glycerol-3-phosphate acyltransferase 3
265137_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G51290	F-box and associated interaction domains-containing protein
265138_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G51300	alpha/beta-Hydrolases superfamily protein
265140_at	1	1.00	7.69e-14	-7.29982	4.44e-16	AT1G51320	F-box and associated interaction domains-containing protein
